,time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource,year
101,2019-04-20 14:41:49.179000+00:00,31.3428,-115.6838,10.0,4.5,mww,,184.0,0.697,0.65,us,us700039mz,2019-06-26T20:55:01.040Z,"65km NNE of Camalu, Mexico",earthquake,2.4,2.0,0.069,20.0,reviewed,us,us,2019
102,2019-04-09 18:08:46.055000+00:00,44.6972,-112.5078,14.45,4.6,mww,,41.0,0.131,0.43,us,us600032fs,2021-02-19T21:14:24.568Z,"9km NE of Lima, Montana",earthquake,1.2,6.1,0.086,13.0,reviewed,us,us,2019
103,2019-04-06 21:01:41.937000+00:00,30.8278,-114.0297,10.0,5.2,mww,,131.0,0.736,0.64,us,us2000kbgw,2019-06-18T15:50:37.040Z,"71km SW of Puerto Penasco, Mexico",earthquake,2.5,1.8,0.039,62.0,reviewed,us,us,2019
104,2019-01-17 12:56:37.110000+00:00,29.6356,-114.1301,10.0,5.3,mww,,172.0,1.53,1.18,us,us2000j517,2019-04-05T21:40:59.040Z,"138km NNW of San Luis, Mexico",earthquake,4.7,1.9,0.035,78.0,reviewed,us,us,2019
105,2019-01-15 23:30:48.660000+00:00,37.2318,-73.0097,10.0,4.6,mww,,74.0,2.146,1.2,us,us2000j4bf,2020-09-14T14:53:07.551Z,"220km ESE of Ocean City, Maryland",earthquake,6.8,1.9,0.089,12.0,reviewed,us,us,2019
106,2019-01-05 09:36:58.640000+00:00,26.1622,-110.6621,10.0,4.5,mb,,139.0,1.564,1.35,us,us2000j0h7,2019-03-08T17:50:16.040Z,"70km ENE of Loreto, Mexico",earthquake,4.7,1.7,0.052,109.0,reviewed,us,us,2019
107,2019-01-04 12:33:05.990000+00:00,26.3588,-110.7377,10.0,4.9,mb,,136.0,1.649,0.98,us,us2000j09h,2019-03-08T17:50:15.040Z,"71km ENE of Loreto, Mexico",earthquake,5.5,1.9,0.043,169.0,reviewed,us,us,2019
108,2018-11-19 20:18:42.510000+00:00,32.2065,-115.2535,10.95,4.82,mw,29.0,149.0,0.2168,0.38,ci,ci38138175,2019-02-02T20:02:26.040Z,"8km WSW of Alberto Oviedo Mota, B.C., MX",earthquake,0.79,31.61,,6.0,reviewed,ci,ci,2018
109,2018-11-09 14:33:51.830000+00:00,25.9824,-110.4898,10.0,4.9,mb,,153.0,2.339,1.06,us,us1000hpq9,2019-01-21T16:42:57.040Z,"91km E of Loreto, Mexico",earthquake,8.2,1.9,0.048,136.0,reviewed,us,us,2018
110,2018-07-28 02:33:49.530000+00:00,31.3986,-114.3941,10.0,4.8,mww,,76.0,0.531,1.1,us,us2000gft1,2018-10-09T16:43:19.040Z,"63km NE of San Felipe, Mexico",earthquake,5.4,1.9,0.055,32.0,reviewed,us,us,2018
111,2018-07-05 15:17:36.947000+00:00,35.8945,-115.7758,8.6,4.5,ml,59.0,40.27,0.303,0.2678,nn,nn00642964,2019-07-05T14:26:17.112Z,"15km WNW of Sandy Valley, Nevada",earthquake,,1.3,0.33,17.0,reviewed,nn,nn,2018
112,2018-05-06 16:47:09.220000+00:00,27.871,-88.6778,10.0,4.6,mb,,71.0,2.684,0.77,us,us1000dzed,2019-07-18T05:24:54.376Z,"182km SSE of Buras-Triumph, Louisiana",earthquake,7.1,1.9,0.042,170.0,reviewed,us,us,2018
113,2018-04-09 10:22:20.300000+00:00,36.2185,-97.5735,4.935,4.6,mww,,23.0,,0.25,us,us2000dwui,2020-03-20T02:12:09.267Z,"26km WSW of Perry, Oklahoma",earthquake,0.9,3.2,0.059,28.0,reviewed,tul,us,2018
114,2018-04-07 12:16:03.300000+00:00,36.2896,-97.5166,5.791,4.6,mww,,25.0,,0.16,us,us2000dw0r,2020-03-20T02:10:54.307Z,"20km W of Perry, Oklahoma",earthquake,0.7,5.2,0.068,21.0,reviewed,tul,us,2018
115,2018-04-05 19:29:16.500000+00:00,33.8375,-119.7258333,9.87,5.29,mw,90.0,129.0,0.1747,0.31,ci,ci37908735,2020-09-21T22:50:05.267Z,"29km SW of Santa Cruz Is. (E end), CA",earthquake,0.28,31.61,,6.0,reviewed,ci,ci,2018
116,2018-03-23 03:09:39.100000+00:00,40.4278333,-124.5108333,25.19,4.66,mw,31.0,247.0,0.1406,0.15,nc,nc72988926,2018-06-19T01:35:48.040Z,"22km WNW of Petrolia, CA",earthquake,0.49,0.5,,4.0,reviewed,nc,nc,2018
117,2018-03-19 23:36:41.520000+00:00,31.0935,-114.275,10.0,4.8,mwr,,111.0,0.497,0.84,us,us1000d760,2018-07-27T03:58:26.430Z,"57km E of San Felipe, Mexico",earthquake,4.6,1.9,0.037,72.0,reviewed,us,us,2018
118,2018-01-21 17:04:12.580000+00:00,30.2302,-114.2468,10.0,4.5,mb,,197.0,0.958,1.25,us,us2000cm5c,2018-04-10T01:11:50.040Z,"103km SE of San Felipe, Mexico",earthquake,7.0,1.9,0.058,89.0,reviewed,us,us,2018
119,2018-01-20 13:48:54.420000+00:00,26.6362,-111.0263,10.0,4.5,mb,,141.0,1.28,1.42,us,us2000clsy,2018-04-10T01:11:48.040Z,"75km NNE of Loreto, Mexico",earthquake,5.2,1.9,0.088,38.0,reviewed,us,us,2018
120,2018-01-19 16:48:28.010000+00:00,26.6067,-111.1312,10.0,4.5,mb,,146.0,1.218,1.47,us,us2000cl8x,2018-04-10T01:11:47.040Z,"68km NNE of Loreto, Mexico",earthquake,7.4,1.9,0.058,87.0,reviewed,us,us,2018
121,2018-01-19 16:17:44.720000+00:00,26.6862,-111.0785,10.0,6.3,mww,,109.0,1.214,1.45,us,us2000cl83,2020-07-10T17:00:41.030Z,"78km NNE of Loreto, Mexico",earthquake,5.7,1.8,0.035,79.0,reviewed,us,us,2018
122,2017-11-13 19:31:29.050000+00:00,36.6305,-121.2443333,6.31,4.58,mw,82.0,55.0,0.05988,0.11,nc,nc72923380,2018-10-05T14:00:40.985Z,"22km NE of Gonzales, California",earthquake,0.12,0.36,,6.0,reviewed,nc,nc,2017
123,2017-09-11 13:26:35.640000+00:00,42.547,-111.4397,8.42,4.7,mww,,51.0,0.039,0.37,us,us2000ak17,2017-12-13T02:29:38.040Z,"18km SE of Soda Springs, Idaho",earthquake,2.1,5.5,0.053,34.0,reviewed,us,us,2017
124,2017-09-10 11:12:39.050000+00:00,42.6074,-111.4701,4.56,4.7,mww,,30.0,0.025,0.47,us,us2000ajbt,2017-12-13T02:29:34.040Z,"12km ESE of Soda Springs, Idaho",earthquake,1.0,2.6,0.059,28.0,reviewed,us,us,2017
125,2017-09-10 09:47:10.570000+00:00,42.5629,-111.4155,9.83,5.0,mww,,24.0,0.034,0.75,us,us2000aj9i,2017-12-13T02:29:33.040Z,"18km ESE of Soda Springs, Idaho",earthquake,1.5,5.0,0.047,44.0,reviewed,us,us,2017
126,2017-09-06 04:37:44.500000+00:00,42.572,-111.4444,10.0,4.6,mww,,44.0,0.319,1.01,us,us2000agiz,2017-12-07T20:00:15.040Z,"16km SE of Soda Springs, Idaho",earthquake,3.2,2.0,0.068,21.0,reviewed,us,us,2017
127,2017-09-04 06:17:09+00:00,42.6213,-111.4516,5.71,4.5,mwr,,125.0,0.296,0.35,us,us2000afeu,2017-12-07T20:00:09.040Z,"13km ESE of Soda Springs, Idaho",earthquake,1.7,1.0,0.037,69.0,reviewed,us,us,2017
128,2017-09-03 17:41:39.590000+00:00,42.6381,-111.474,7.69,4.7,mww,,136.0,0.303,0.56,us,us2000af79,2018-01-26T03:54:27.968Z,"10km E of Soda Springs, Idaho",earthquake,1.5,4.2,0.06,27.0,reviewed,us,us,2017
129,2017-09-03 16:49:17.380000+00:00,42.6137,-111.4287,10.0,4.7,mww,,54.0,0.285,0.48,us,us2000af5z,2017-12-07T20:00:08.040Z,"15km ESE of Soda Springs, Idaho",earthquake,1.8,1.9,0.058,29.0,reviewed,us,us,2017
130,2017-09-02 23:56:52.630000+00:00,42.6474,-111.4492,9.52,5.3,mww,,29.0,0.282,0.6,us,us2000aekg,2020-04-01T01:14:38.349Z,"12km E of Soda Springs, Idaho",earthquake,2.1,3.1,0.038,68.0,reviewed,us,us,2017
131,2017-07-06 06:35:35.960000+00:00,46.8128,-112.665,14.73,5.0,mww,,107.0,0.876,0.57,us,us1000975k,2017-11-15T19:02:48.898Z,"15km S of Lincoln, Montana",earthquake,4.9,5.9,0.046,46.0,reviewed,us,us,2017
132,2017-07-06 06:30:17+00:00,46.8811,-112.5753,12.18,5.8,mww,,62.0,0.214,0.59,us,us10009757,2020-07-10T15:34:33.825Z,"11km SE of Lincoln, Montana",earthquake,5.5,3.9,0.021,212.0,reviewed,us,us,2017
133,2017-03-29 15:15:23.470000+00:00,25.7127,-110.0237,17.0,5.7,mww,,68.0,0.894,0.83,us,us20008vll,2017-06-16T23:08:02.040Z,"78km WSW of Higuera de Zaragoza, Mexico",earthquake,2.6,1.8,0.054,33.0,reviewed,us,us,2017
134,2016-12-28 09:13:47.243000+00:00,38.3777,-118.8957,8.8,5.5,ml,33.0,48.58,0.129,0.2187,nn,nn00570744,2020-05-21T01:43:17.438Z,"28km SW of Hawthorne, Nevada",earthquake,,2.0,0.26,18.0,reviewed,nn,nn,2016
135,2016-12-28 08:22:12.208000+00:00,38.3904,-118.8972,12.2,5.6,ml,43.0,42.44,0.123,0.1913,nn,nn00570710,2018-07-02T18:09:31.575Z,"26km SW of Hawthorne, Nevada",earthquake,,1.2,0.32,18.0,reviewed,nn,nn,2016
136,2016-12-28 08:18:00.613000+00:00,38.3755,-118.8989,11.3,5.6,ml,37.0,35.89,0.133,0.1599,nn,nn00570709,2020-07-10T14:27:55.840Z,"27km SW of Hawthorne, Nevada",earthquake,,1.0,0.35,20.0,reviewed,nn,nn,2016
137,2016-12-14 16:41:05.530000+00:00,38.8221667,-122.8413333,1.48,5.01,mw,85.0,26.0,0.01351,0.06,nc,nc72737985,2020-05-21T01:30:54.745Z,"8km NW of The Geysers, California",earthquake,0.08,0.1,,6.0,reviewed,nc,nc,2016
138,2016-12-13 13:27:34.050000+00:00,25.1174,-109.4987,10.0,4.5,mb,,215.0,0.635,0.82,us,us200080fu,2017-03-09T02:14:30.040Z,"69km SW of Topolobampo, Mexico",earthquake,6.0,1.9,0.052,109.0,reviewed,us,us,2016
139,2016-11-20 21:14:29.760000+00:00,24.673,-109.1901,10.0,4.6,mb,,118.0,0.933,0.99,us,us10007g2r,2017-02-15T23:21:30.040Z,"103km S of Topolobampo, Mexico",earthquake,2.3,2.0,0.222,6.0,reviewed,us,us,2016
140,2016-11-07 01:44:24.500000+00:00,35.9907,-96.803,4.43,5.0,mww,,52.0,,0.25,us,us100075y8,2020-08-25T22:30:15.287Z,"3km W of Cushing, Oklahoma",earthquake,0.5,1.8,,,reviewed,tul,us,2016
141,2016-10-17 06:23:21.810000+00:00,25.0912,-109.6315,10.0,4.6,mb,,102.0,0.737,1.12,us,us20007fwx,2017-01-15T01:13:59.040Z,"81km SW of Topolobampo, Mexico",earthquake,4.0,2.0,0.546,1.0,reviewed,us,us,2016
142,2016-10-13 03:55:12.520000+00:00,25.476,-109.7346,24.03,5.3,mww,,114.0,0.639,0.99,us,us20007dr2,2017-01-07T00:20:52.040Z,"69km SW of Higuera de Zaragoza, Mexico",earthquake,5.0,4.8,,,reviewed,us,us,2016
143,2016-09-03 12:02:44.400000+00:00,36.4251,-96.9291,5.557,5.8,mww,,69.0,,0.7,us,us10006jxs,2021-03-16T05:27:05.743Z,"14km NW of Pawnee, Oklahoma",earthquake,1.2,6.1,,,reviewed,tul,us,2016
144,2016-08-27 20:47:47.240000+00:00,43.2226,-110.3593,12.3,4.8,mwr,,7.0,0.373,1.14,us,us20006umx,2018-03-24T01:11:22.062Z,"35km E of Hoback, Wyoming",earthquake,4.1,3.7,0.035,78.0,reviewed,us,us,2016
145,2016-08-15 17:06:21.810000+00:00,30.6368,-114.3145,10.0,4.5,mb,,151.0,0.61,0.97,us,us10006dxr,2016-11-15T02:21:50.040Z,"66km SE of San Felipe, Mexico",earthquake,6.8,1.9,0.043,156.0,reviewed,us,us,2016
146,2016-08-10 02:57:17.510000+00:00,39.3293333,-122.8018333,14.45,5.09,mw,120.0,32.0,0.155,0.15,nc,nc72672610,2020-10-20T02:39:54.728Z,"20km NNE of Upper Lake, California",earthquake,0.12,0.21,,6.0,reviewed,nc,nc,2016
147,2016-07-21 23:09:05.780000+00:00,40.7243333,-123.8918333,26.24,4.81,mw,49.0,39.0,0.14,0.17,nc,nc72664436,2019-02-21T21:54:18.846Z,"19km SSE of Blue Lake, CA",earthquake,0.26,0.81,,6.0,reviewed,nc,nc,2016
148,2016-07-07 23:40:45.777000+00:00,38.6516,-118.7943,9.1,4.5,ml,28.0,50.51,0.196,0.1551,nn,nn00550904,2018-07-02T17:58:20.550Z,"20km NW of Hawthorne, Nevada",earthquake,,1.2,0.34,14.0,reviewed,nn,nn,2016
149,2016-06-10 08:04:38.700000+00:00,33.4315,-116.4426667,12.31,5.19,mw,143.0,18.0,0.09275,0.23,ci,ci37374687,2021-02-19T01:00:53.943Z,"20km NNW of Borrego Springs, CA",earthquake,0.13,0.34,,6.0,reviewed,ci,ci,2016
150,2016-03-28 00:12:54.690000+00:00,30.2073,-114.3078,10.0,5.5,mww,,107.0,0.95,0.94,us,us20005ct5,2016-11-10T22:14:48.591Z,"102km SSE of San Felipe, Mexico",earthquake,4.5,1.8,,,reviewed,us,us,2016
151,2016-03-28 00:03:41.190000+00:00,30.2219,-114.2783,10.0,5.1,mww,,89.0,0.951,0.97,us,us20005csz,2016-06-10T23:32:53.040Z,"103km SSE of San Felipe, Mexico",earthquake,4.8,1.8,,,reviewed,us,us,2016
152,2016-02-24 00:02:23.630000+00:00,35.5423333,-119.3728333,22.14,4.87,mw,84.0,37.0,0.295,0.29,ci,ci37528064,2018-01-07T01:45:07.687Z,"6km SSW of Wasco, CA",earthquake,0.24,0.65,,6.0,reviewed,ci,ci,2016
153,2016-02-16 23:04:26.910000+00:00,37.2023333,-118.4035,15.06,4.77,mw,52.0,104.0,0.118,0.07,nc,nc72592670,2018-07-02T17:47:58.587Z,"10km WNW of Big Pine, California",earthquake,0.27,0.63,,6.0,reviewed,nc,nc,2016
154,2016-02-13 17:07:06.290000+00:00,36.4898,-98.709,8.31,5.1,mww,,17.0,0.218,1.09,us,us20004zy8,2020-07-10T16:23:33.732Z,"31km NW of Fairview, Oklahoma",earthquake,1.8,3.7,,,reviewed,us,us,2016
155,2016-01-07 04:27:57.600000+00:00,36.4955,-98.7254,4.058,4.7,mww,,118.0,,0.99,us,us10004bz5,2020-07-10T14:57:32.165Z,"33km NW of Fairview, Oklahoma",earthquake,4.1,3.5,,,reviewed,tul,us,2016
156,2015-12-30 07:39:29.310000+00:00,48.5865,-123.3003333,52.42,4.79,ml,27.0,81.0,0.1167,0.19,uw,uw61114971,2021-02-22T21:56:20.232Z,"17km NNE of Victoria, Canada",earthquake,0.43,0.67,0.137,178.0,reviewed,uw,uw,2015
157,2015-12-27 19:24:56.620000+00:00,25.6559,-120.9243,10.0,4.9,mb,,196.0,7.229,1.39,us,us100049yu,2016-11-10T22:06:15.467Z,North Pacific Ocean,earthquake,10.4,1.9,0.075,56.0,reviewed,us,us,2015
158,2015-11-30 09:49:12.800000+00:00,36.7509,-98.0561,5.629,4.7,mwr,,176.0,,0.66,us,us1000424d,2020-03-20T00:43:49.308Z,"26km E of Cherokee, Oklahoma",earthquake,3.0,4.9,0.022,190.0,reviewed,tul,us,2015
159,2015-11-19 07:42:12+00:00,36.6602,-98.4594,5.914,4.7,mwr,,116.0,,0.66,us,us10003zgz,2020-07-10T14:50:51.022Z,"13km SW of Cherokee, Oklahoma",earthquake,3.0,4.2,0.04,59.0,reviewed,tul,us,2015
160,2015-09-14 13:55:48.087000+00:00,41.8594,-119.6271,9.7,4.7,ml,10.0,98.44,0.157,0.2669,nn,nn00510518,2020-05-21T01:39:22.642Z,"69km ESE of Lakeview, Oregon",earthquake,,4.3,0.4,6.0,reviewed,nn,nn,2015
161,2015-09-13 15:04:54.450000+00:00,24.9039,-109.3154,10.0,4.9,mb,,83.0,1.206,0.84,us,us20003j5w,2016-11-10T21:51:55.825Z,"81km SSW of Topolobampo, Mexico",earthquake,5.8,1.8,0.04,197.0,reviewed,us,us,2015
162,2015-09-13 08:27:12.440000+00:00,24.9529,-109.7119,10.0,5.2,mb,,56.0,1.006,0.92,us,us20003j54,2015-12-12T00:42:50.040Z,"97km SW of Topolobampo, Mexico",earthquake,4.3,1.8,0.042,189.0,reviewed,us,us,2015
163,2015-09-13 08:14:08.560000+00:00,24.913,-109.6226,10.0,6.7,mww,,123.0,1.256,0.65,us,us20003j4u,2020-07-10T16:15:07.190Z,"95km SW of Topolobampo, Mexico",earthquake,6.6,2.0,,,reviewed,us,us,2015
164,2015-09-13 07:57:33.460000+00:00,24.8094,-109.5138,10.0,5.6,mww,,117.0,1.185,1.25,us,us20003j4t,2016-11-10T21:51:53.062Z,"99km SSW of Topolobampo, Mexico",earthquake,8.1,2.0,,,reviewed,us,us,2015
165,2015-09-13 07:40:36.570000+00:00,24.9056,-109.6985,10.0,5.3,mwc,,102.0,0.973,1.4,us,us20003j4l,2016-11-10T21:51:51.980Z,"100km SW of Topolobampo, Mexico",earthquake,3.8,1.7,,,reviewed,us,gcmt,2015
166,2015-07-27 18:12:15.400000+00:00,35.9889,-97.5717,5.0,4.5,mwr,,,,0.87,us,us200030gd,2020-07-10T16:13:35.528Z,"4km NNE of Crescent, Oklahoma",earthquake,2.0,4.3,0.037,69.0,reviewed,tul,us,2015
167,2015-07-27 01:05:33.610000+00:00,41.8875,-119.6226,10.7,4.5,ml,7.0,104.43,0.144,0.1857,nn,nn00503760,2020-05-12T04:28:13.326Z,"68km ESE of Lakeview, Oregon",earthquake,,2.4,0.33,6.0,reviewed,nn,nn,2015
168,2015-07-20 06:31:32.290000+00:00,25.4348,-109.6859,10.0,4.6,mb,,107.0,1.442,1.04,us,us20002ym9,2015-10-14T21:05:46.040Z,"66km WSW of Topolobampo, Mexico",earthquake,7.1,1.9,0.041,179.0,reviewed,us,us,2015
169,2015-07-16 01:52:11.994000+00:00,41.8986,-119.6367,10.1,4.6,ml,6.0,155.91,0.129,0.184,nn,nn00501944,2020-05-02T03:35:01.760Z,"66km ESE of Lakeview, Oregon",earthquake,,5.8,0.43,5.0,reviewed,nn,nn,2015
170,2015-05-22 18:47:42.980000+00:00,37.2925,-114.6546,4.0,5.3,ml,32.0,109.36,0.335,0.159,nn,nn00495477,2018-06-29T23:53:44.297Z,"37km SSW of Caliente, Nevada",earthquake,,1.9,0.22,11.0,reviewed,nn,nn,2015
171,2015-02-14 02:28:56.228000+00:00,37.1418,-117.2618,17.0,4.8,ml,19.0,54.03,0.168,0.1919,nn,nn00482627,2020-05-02T03:32:22.257Z,"51km WNW of Beatty, Nevada",earthquake,,1.3,0.28,6.0,reviewed,nn,nn,2015
172,2015-02-09 01:45:03.110000+00:00,31.5236667,-115.6743333,12.503,4.89,mw,6.0,134.0,0.5093,0.15,ci,ci37314320,2020-07-09T21:43:00.163Z,"87km ESE of Maneadero, B.C., MX",earthquake,0.78,31.61,,6.0,reviewed,ci,ci,2015
173,2015-01-28 21:08:53.710000+00:00,40.3178333,-124.6066667,16.881,5.72,mw,52.0,230.0,0.2459,0.13,nc,nc72387946,2020-07-10T14:25:05.382Z,"40km SW of Ferndale, California",earthquake,0.54,0.33,,13.0,reviewed,nc,nc,2015
174,2015-01-22 09:09:16.708000+00:00,41.8833,-119.6332,11.7,4.5,ml,10.0,100.42,0.139,0.1541,nn,nn00478560,2020-05-21T04:38:03.913Z,"68km ESE of Lakeview, Oregon",earthquake,,2.3,0.33,9.0,reviewed,nn,nn,2015
175,2015-01-03 17:44:03.530000+00:00,44.5074,-114.112,8.5,5.0,mww,,10.0,0.123,1.37,us,usc000tbfq,2020-07-10T19:17:28.358Z,"9km E of Challis, Idaho",earthquake,4.4,3.3,,,reviewed,us,us,2015
176,2014-12-01 05:57:37.030000+00:00,35.0423,-111.7276,5.0,4.7,mww,,23.0,0.555,0.99,us,usb000t1hf,2020-07-22T19:27:53.406Z,"6km SSW of Kachina Village, Arizona",earthquake,3.5,1.8,,,reviewed,us,us,2014
177,2014-11-13 06:36:07.489000+00:00,41.9009,-119.6224,0.0,4.6,ml,7.0,80.61,0.507,0.0742,nn,nn00467620,2020-05-02T03:27:49.480Z,"67km ESE of Lakeview, Oregon",earthquake,,3.4,0.31,7.0,reviewed,nn,nn,2014
178,2014-11-12 21:40:00.550000+00:00,37.2713,-97.6206,4.03,4.9,mww,,31.0,0.135,0.23,us,usc000swru,2020-07-10T19:14:04.612Z,"13km S of Conway Springs, Kansas",earthquake,3.1,6.4,,,reviewed,us,us,2014
179,2014-11-07 08:05:54.864000+00:00,41.8805,-119.6299,0.0,4.7,ml,6.0,76.98,0.502,0.1903,nn,nn00466648,2020-05-02T03:27:01.089Z,"68km ESE of Lakeview, Oregon",earthquake,,0.0,0.59,4.0,reviewed,nn,nn,2014
180,2014-11-06 08:34:46.519000+00:00,41.9061,-119.6573,5.2,4.7,ml,7.0,78.33,0.481,0.1662,nn,nn00466441,2020-07-22T20:25:32.106Z,"65km ESE of Lakeview, Oregon",earthquake,,6.7,0.19,6.0,reviewed,nn,nn,2014
181,2014-11-05 07:23:04.418000+00:00,41.9078,-119.6202,0.1,4.6,ml,6.0,78.37,0.508,0.1359,nn,nn00466248,2020-07-22T20:25:13.454Z,"67km ESE of Lakeview, Oregon",earthquake,,6.9,0.16,3.0,reviewed,nn,nn,2014
182,2014-09-15 22:01:13.120000+00:00,30.5637,-114.2865,5.23,4.6,mb,,113.0,0.677,0.98,us,usb000scsi,2016-03-11T09:46:50.949Z,"73km SE of San Felipe, Mexico",earthquake,5.1,2.4,0.065,71.0,reviewed,us,us,2014
183,2014-09-15 18:40:05.650000+00:00,30.6303,-114.2304,10.0,4.7,mb,,171.0,0.67,0.87,us,usb000scmn,2014-12-08T23:31:02.040Z,"73km SE of San Felipe, Mexico",earthquake,7.0,1.9,0.063,78.0,reviewed,us,us,2014
184,2014-09-15 18:37:16.550000+00:00,30.8316,-113.8574,10.0,4.5,mb,,169.0,0.804,0.8,us,usb000sfxg,2014-12-08T23:31:02.040Z,"62km SSW of Puerto Penasco, Mexico",earthquake,5.3,1.9,0.27,4.0,reviewed,us,us,2014
185,2014-09-15 18:27:20.610000+00:00,30.4209,-114.2749,10.0,5.4,mww,,123.0,0.789,0.99,us,usb000scmd,2016-03-12T02:34:29.568Z,"85km SE of San Felipe, Mexico",earthquake,6.7,1.8,,,reviewed,us,us,2014
186,2014-09-15 12:42:33.870000+00:00,30.3355,-113.9963333,9.961,4.5,mh,0.0,269.0,1.016,4.12,ci,ci37268352,2016-03-11T09:46:49.665Z,"228km SSE of Estacion Coahuila, B.C., MX",earthquake,12.0,31.61,,0.0,reviewed,ci,ci,2014
187,2014-09-15 12:23:42.980000+00:00,30.5825,-114.2381,10.0,4.9,mb,,80.0,0.695,1.33,us,usb000schm,2016-03-11T13:19:25.994Z,"75km SE of San Felipe, Mexico",earthquake,5.8,1.8,0.035,260.0,reviewed,us,us,2014
188,2014-09-15 06:50:09.170000+00:00,30.5697,-114.2873,10.0,4.7,mb,,108.0,0.672,1.37,us,usb000scf6,2016-03-11T07:58:40.404Z,"73km SE of San Felipe, Mexico",earthquake,6.0,1.8,0.048,136.0,reviewed,us,us,2014
189,2014-08-24 10:20:44.070000+00:00,38.2151667,-122.3123333,11.12,6.02,mw,369.0,28.0,0.03604,0.18,nc,nc72282711,2021-03-08T17:30:16.641Z,South Napa,earthquake,0.11,0.15,,0.0,reviewed,nc,nc,2014
190,2014-08-10 18:46:17.970000+00:00,27.6814,-111.6319,10.0,5.5,mww,,78.0,0.65,1.29,us,usb000s1qs,2015-01-30T06:50:12.322Z,"76km ENE of Santa Rosalia, Mexico",earthquake,,1.8,,,reviewed,us,us,2014
191,2014-07-22 06:50:25.470000+00:00,25.8955,-110.4592,10.0,4.8,mwr,,136.0,1.791,1.04,us,usb000rw32,2014-10-17T21:12:15.000Z,"90km E of Loreto, Mexico",earthquake,,1.7,0.066,22.0,reviewed,us,us,2014
192,2014-07-05 16:59:34.090000+00:00,34.2823333,-117.0266667,7.25,4.58,mw,188.0,32.0,,0.23,ci,ci15520985,2020-05-02T03:24:18.349Z,"11km NE of Running Springs, CA",earthquake,0.12,0.28,,6.0,reviewed,ci,ci,2014
193,2014-06-29 04:59:35.390000+00:00,32.5822,-109.1682,6.44,5.3,mww,,54.0,1.169,0.69,us,usc000rnfe,2020-07-10T19:11:30.352Z,"50km WNW of Lordsburg, New Mexico",earthquake,,3.3,,,reviewed,us,us,2014
194,2014-04-13 00:04:39+00:00,44.62,-114.33,3.5,4.8,mwr,,,,1.43,us,usc000pi6d,2015-01-28T18:06:35.007Z,"15km NNW of Challis, Idaho",earthquake,,3.8,0.033,89.0,reviewed,mb,us,2014
195,2014-03-30 12:34:39.160000+00:00,44.7721667,-110.6846667,5.62,4.83,mw,35.0,63.0,0.04763,0.25,uu,uu60061837,2018-12-19T23:43:31.300Z,"35km ENE of West Yellowstone, Montana",earthquake,0.41,0.79,,0.0,reviewed,uu,uu,2014
196,2014-03-29 04:09:42.170000+00:00,33.9325,-117.9158333,5.09,5.1,mw,321.0,9.0,0.01443,0.24,ci,ci15481673,2021-03-30T22:56:11.702Z,"2km NW of Brea, CA",earthquake,0.1,0.21,,6.0,reviewed,ci,ci,2014
197,2014-03-22 00:58:09.440000+00:00,30.44,-114.0633,12.5,5.3,mwr,,,,2.53,us,usc000nkku,2015-01-30T09:35:32.094Z,"98km SE of San Felipe, Mexico",earthquake,,3.4,0.033,87.0,reviewed,ecx,us,2014
198,2014-03-21 17:50:13.400000+00:00,30.419,-114.062,14.71,4.6,mwr,,65.0,1.358,1.43,us,usc000nk1q,2014-05-24T00:54:38.000Z,"100km SE of San Felipe, Mexico",earthquake,,4.0,0.065,23.0,reviewed,us,us,2014
199,2014-03-21 17:37:13.140000+00:00,30.4075,-114.0828,10.29,4.9,mwr,,95.0,1.348,1.46,us,usc000nk0p,2014-05-24T00:54:38.000Z,"99km SE of San Felipe, Mexico",earthquake,,1.6,0.055,32.0,reviewed,us,us,2014
200,2014-03-05 02:24:23.350000+00:00,31.3228,-119.4094,7.2,4.6,mb,,176.0,1.921,0.67,us,usb000n1b3,2020-05-02T03:19:52.628Z,"246km SSW of Avalon, California",earthquake,,5.0,0.051,117.0,reviewed,us,us,2014
201,2014-01-20 08:38:37.120000+00:00,27.6833,-105.7118,11.08,4.5,md,,110.0,0.746,1.18,us,usb000m4m7,2014-03-22T00:05:26.000Z,"29km SW of Naica, Mexico",earthquake,,3.1,,16.0,reviewed,us,unm,2014
202,2014-01-12 20:24:46.740000+00:00,38.8135,-122.8161667,1.9,4.53,mw,103.0,25.0,0.01081,0.05,nc,nc72141176,2020-05-12T03:05:13.464Z,"6km NW of The Geysers, California",earthquake,0.08,0.14,,10.0,reviewed,nc,nc,2014
203,2013-12-26 06:15:06.060000+00:00,27.8908,-111.9607,9.95,4.5,mwr,,117.0,0.62,1.01,us,usc000lrp1,2014-02-28T08:44:08.000Z,"71km NNE of Santa Rosalia, Mexico",earthquake,,3.0,0.053,,reviewed,us,us,2013
204,2013-12-23 16:45:49.310000+00:00,25.7194,-66.6056,2.08,5.2,mwb,,48.0,5.896,0.85,us,usc000lqeg,2014-02-27T22:02:51.844Z,North Atlantic Ocean,earthquake,,2.7,0.068,,reviewed,us,us,2013
